Voltage, Current, Power, Temperature, Time
   6.888,   0.618,   4.259,  -1.800,727950
   6.884,   0.618,   4.257,  -1.800,729152
   6.884,   0.619,   4.262,  -1.800,730357
   6.884,   0.619,   4.262,  -1.800,731558
   6.884,   0.619,   4.264,  -1.800,732764
   6.884,   0.619,   4.264,  -1.800,733966
   6.884,   0.619,   4.264,  -1.800,735171
   6.884,   0.619,   4.264,  -1.800,736372
   6.881,   0.619,   4.262,  -1.800,737583
   6.881,   0.619,   4.262,  -1.900,738784
   6.881,   0.619,   4.263,  -1.900,739989
   6.881,   0.619,   4.262,  -1.900,741190
   6.881,   0.619,   4.263,  -1.900,742396
   6.881,   0.619,   4.263,  -1.900,743598
   6.881,   0.619,   4.262,  -1.900,744803
   6.881,   0.620,   4.264,  -1.900,746004
   6.881,   0.619,   4.263,  -1.900,747209
   6.881,   0.619,   4.263,  -1.900,748410
   6.878,   0.619,   4.261,  -1.900,749617
   6.878,   0.619,   4.261,  -1.900,750823
   6.878,   0.619,   4.260,  -1.900,752028
   6.878,   0.619,   4.260,  -2.000,753230
   6.878,   0.619,   4.260,  -2.000,754435
   6.878,   0.619,   4.260,  -2.000,755637
   6.878,   0.619,   4.260,  -2.000,756842
   6.878,   0.619,   4.260,  -2.000,758044
   6.878,   0.619,   4.260,  -2.000,759248
   6.878,   0.619,   4.260,  -2.000,760451
   6.875,   0.620,   4.263,  -2.000,761656
   6.875,   0.620,   4.264,  -2.000,762857
   6.875,   0.620,   4.264,  -2.000,764062
   6.875,   0.620,   4.264,  -2.000,765270
   6.875,   0.620,   4.264,  -2.000,766474
   6.875,   0.620,   4.264,  -2.000,767676
   6.872,   0.620,   4.262,  -2.000,768880
   6.872,   0.620,   4.261,  -2.000,770083
   6.872,   0.620,   4.262,  -2.000,771288
   6.872,   0.620,   4.262,  -2.100,772490
   6.872,   0.620,   4.262,  -2.100,773694
   6.872,   0.620,   4.262,  -2.100,774896
   6.872,   0.620,   4.261,  -2.100,776100
   6.872,   0.620,   4.261,  -2.100,777304
   6.872,   0.620,   4.262,  -2.100,778513
   6.872,   0.620,   4.261,  -2.100,779715
   6.872,   0.620,   4.261,  -2.100,780920
   6.869,   0.620,   4.260,  -2.100,782121
   6.869,   0.620,   4.259,  -2.100,783327
   6.869,   0.620,   4.259,  -2.200,784528
   6.869,   0.620,   4.259,  -2.200,785733
   6.869,   0.620,   4.259,  -2.200,786935
   6.869,   0.620,   4.259,  -2.200,788141
   6.869,   0.620,   4.259,  -2.200,789342
   6.869,   0.620,   4.259,  -2.200,790547
   6.869,   0.620,   4.259,  -2.200,791749
   6.869,   0.620,   4.259,  -2.200,792960
   6.866,   0.620,   4.257,  -2.200,794160
   6.866,   0.620,   4.257,  -2.200,795366
   6.866,   0.620,   4.257,  -2.200,796567
   6.866,   0.620,   4.257,  -2.200,797772
   6.866,   0.620,   4.257,  -2.200,798973
   6.866,   0.620,   4.257,  -2.200,800180
   6.866,   0.620,   4.257,  -2.200,801380
   6.866,   0.620,   4.257,  -2.200,802586
   6.866,   0.620,   4.257,  -2.300,803787
   6.866,   0.620,   4.257,  -2.300,804993
   6.866,   0.620,   4.258,  -2.300,806194
   6.863,   0.620,   4.256,  -2.300,807404
   6.863,   0.621,   4.263,  -2.300,808605
   6.863,   0.621,   4.263,  -2.300,809810
   6.863,   0.621,   4.263,  -2.300,811013
   6.863,   0.621,   4.262,  -2.300,812217
   6.863,   0.621,   4.263,  -2.300,813419
   6.863,   0.621,   4.262,  -2.300,814624
   6.863,   0.621,   4.263,  -2.400,815825
   6.859,   0.621,   4.261,  -2.400,817031
   6.859,   0.621,   4.261,  -2.400,818233
   6.859,   0.621,   4.260,  -2.400,819437
   6.859,   0.621,   4.260,  -2.400,820644
   6.859,   0.621,   4.260,  -2.400,821849
   6.859,   0.621,   4.260,  -2.400,823051
   6.859,   0.621,   4.260,  -2.400,824255
   6.859,   0.621,   4.260,  -2.400,825457
   6.859,   0.621,   4.260,  -2.400,826661
   6.859,   0.621,   4.260,  -2.400,827864
   6.859,   0.621,   4.260,  -2.400,829069
   6.859,   0.621,   4.259,  -2.400,830270
   6.859,   0.621,   4.259,  -2.400,831474
   6.856,   0.621,   4.257,  -2.400,832674
   6.856,   0.621,   4.258,  -2.400,833879
   6.856,   0.621,   4.257,  -2.400,835083
   6.856,   0.621,   4.258,  -2.400,836288
   6.856,   0.621,   4.258,  -2.400,837489
   6.856,   0.621,   4.257,  -2.400,838695
   6.856,   0.621,   4.258,  -2.400,839906
   6.856,   0.621,   4.258,  -2.400,841111
   6.856,   0.621,   4.258,  -2.400,842312
   6.853,   0.621,   4.256,  -2.400,843516
   6.853,   0.622,   4.261,  -2.500,844719
   6.853,   0.622,   4.261,  -2.500,845924
   6.853,   0.622,   4.261,  -2.500,847126
   6.853,   0.622,   4.262,  -2.500,848331
   6.853,   0.622,   4.261,  -2.500,849537
   6.853,   0.622,   4.262,  -2.500,850743
   6.853,   0.622,   4.261,  -2.500,851944
   6.850,   0.622,   4.259,  -2.500,853149
   6.850,   0.622,   4.260,  -2.500,854350
   6.850,   0.622,   4.259,  -2.500,855556
   6.850,   0.622,   4.259,  -2.500,856757
   6.850,   0.622,   4.260,  -2.500,857963
   6.850,   0.622,   4.260,  -2.500,859164
   6.850,   0.622,   4.259,  -2.500,860369
   6.850,   0.622,   4.259,  -2.600,861571
   6.850,   0.622,   4.259,  -2.600,862781
   6.850,   0.622,   4.259,  -2.600,863983
   6.850,   0.622,   4.260,  -2.600,865187
   6.850,   0.622,   4.259,  -2.600,866390
   6.850,   0.622,   4.259,  -2.600,867595
   6.850,   0.622,   4.259,  -2.600,868797
   6.850,   0.622,   4.260,  -2.600,870001
   6.850,   0.622,   4.260,  -2.600,871203
   6.847,   0.622,   4.258,  -2.600,872409
   6.850,   0.622,   4.260,  -2.600,873610
   6.847,   0.622,   4.257,  -2.600,874815
   6.847,   0.622,   4.258,  -2.600,876017
   6.847,   0.622,   4.258,  -2.600,877227
   6.847,   0.622,   4.258,  -2.600,878429
   6.847,   0.622,   4.258,  -2.600,879632
   6.847,   0.622,   4.258,  -2.600,880835
   6.847,   0.622,   4.258,  -2.600,882039
   6.847,   0.622,   4.258,  -2.600,883241
   6.847,   0.622,   4.258,  -2.600,884446
   6.847,   0.622,   4.260,  -2.600,885648
   6.847,   0.622,   4.260,  -2.600,886853
   6.847,   0.622,   4.258,  -2.700,888055
   6.847,   0.622,   4.257,  -2.700,889260
   6.847,   0.622,   4.258,  -2.700,890462
   6.847,   0.622,   4.258,  -2.700,891672
   6.847,   0.622,   4.257,  -2.700,892874
   6.844,   0.622,   4.255,  -2.700,894080
   6.844,   0.623,   4.263,  -2.700,895281
   6.844,   0.623,   4.263,  -2.700,896486
   6.844,   0.623,   4.263,  -2.700,897688
   6.844,   0.623,   4.263,  -2.700,898893
   6.844,   0.623,   4.262,  -2.700,900096
   6.841,   0.623,   4.261,  -2.700,901301
   6.841,   0.623,   4.261,  -2.700,902502
   6.841,   0.623,   4.260,  -2.700,903707
   6.841,   0.623,   4.261,  -2.700,904913
   6.841,   0.623,   4.261,  -2.700,906119
   6.841,   0.623,   4.261,  -2.800,907320
   6.841,   0.623,   4.261,  -2.800,908526
   6.841,   0.623,   4.261,  -2.800,909727
   6.841,   0.623,   4.261,  -2.800,910934
   6.841,   0.623,   4.261,  -2.800,912135
   6.837,   0.623,   4.259,  -2.800,913340
   6.837,   0.623,   4.259,  -2.800,914541
   6.837,   0.623,   4.259,  -2.800,915746
   6.837,   0.623,   4.259,  -2.800,916947
   6.837,   0.623,   4.259,  -2.800,918154
   6.837,   0.623,   4.259,  -2.800,919360
   6.837,   0.623,   4.259,  -2.800,920565
   6.837,   0.623,   4.259,  -2.800,921767
   6.837,   0.623,   4.259,  -2.800,922973
   6.837,   0.623,   4.259,  -2.800,924174
   6.834,   0.623,   4.257,  -2.800,925379
   6.834,   0.623,   4.257,  -2.800,926581
   6.834,   0.623,   4.258,  -2.800,927787
   6.834,   0.623,   4.257,  -2.900,928988
   6.834,   0.623,   4.258,  -2.900,930193
   6.834,   0.623,   4.258,  -2.900,931395
   6.834,   0.623,   4.258,  -2.900,932604
   6.834,   0.623,   4.258,  -2.900,933807
   6.834,   0.623,   4.258,  -2.900,935011
   6.834,   0.623,   4.258,  -2.900,936214
   6.831,   0.624,   4.263,  -2.900,937418
   6.831,   0.624,   4.264,  -2.900,938620
   6.831,   0.624,   4.264,  -2.900,939825
   6.831,   0.624,   4.263,  -2.900,941027
   6.831,   0.624,   4.263,  -2.900,942231
   6.831,   0.624,   4.264,  -3.000,943433
   6.831,   0.624,   4.263,  -3.000,944637
   6.828,   0.624,   4.261,  -2.900,945841
   6.828,   0.624,   4.260,  -2.900,947050
   6.828,   0.624,   4.261,  -3.000,948252
   6.828,   0.624,   4.261,  -3.000,949456
   6.828,   0.624,   4.261,  -3.000,950659
   6.828,   0.624,   4.262,  -3.000,951864
   6.828,   0.624,   4.261,  -3.000,953065
   6.828,   0.624,   4.261,  -3.000,954270
   6.828,   0.624,   4.261,  -3.000,955471
   6.828,   0.624,   4.261,  -3.000,956677
   6.825,   0.624,   4.259,  -3.000,957878
   6.825,   0.624,   4.259,  -3.000,959083
   6.825,   0.624,   4.260,  -3.000,960284
   6.825,   0.624,   4.259,  -3.000,961495
   6.825,   0.624,   4.260,  -3.000,962696
   6.825,   0.624,   4.260,  -3.000,963901
   6.825,   0.624,   4.260,  -3.000,965102
   6.825,   0.624,   4.260,  -3.000,966307
   6.825,   0.624,   4.260,  -3.000,967508
   6.825,   0.624,   4.259,  -3.000,968714
   6.822,   0.625,   4.264,  -3.000,969915
   6.822,   0.625,   4.265,  -3.000,971120
   6.822,   0.625,   4.264,  -3.100,972320
   6.822,   0.625,   4.263,  -3.100,973527
   6.822,   0.625,   4.264,  -3.100,974733
   6.822,   0.625,   4.263,  -3.100,975938
   6.822,   0.625,   4.263,  -3.100,977139
   6.819,   0.625,   4.262,  -3.100,978343
   6.819,   0.625,   4.262,  -3.100,979545
   6.819,   0.625,   4.262,  -3.100,980748
   6.819,   0.625,   4.262,  -3.100,981949
   6.819,   0.625,   4.263,  -3.100,983152
   6.819,   0.625,   4.262,  -3.100,984363
   6.819,   0.625,   4.262,  -3.100,985568
   6.819,   0.625,   4.262,  -3.100,986770
   6.819,   0.625,   4.262,  -3.100,987975
   6.819,   0.625,   4.262,  -3.100,989181
   6.819,   0.625,   4.262,  -3.100,990386
   6.816,   0.625,   4.260,  -3.100,991588
   6.816,   0.625,   4.260,  -3.100,992792
   6.816,   0.625,   4.260,  -3.200,993994
   6.816,   0.625,   4.261,  -3.200,995198
   6.816,   0.625,   4.260,  -3.200,996401
   6.816,   0.625,   4.260,  -3.200,997605
   6.816,   0.625,   4.260,  -3.100,998807
   6.816,   0.625,   4.260,  -3.100,1000012
   6.816,   0.625,   4.260,  -3.200,1001214
   6.816,   0.625,   4.260,  -3.200,1002419
   6.816,   0.625,   4.260,  -3.200,1003626
   6.816,   0.625,   4.260,  -3.200,1004830
   6.812,   0.625,   4.258,  -3.200,1006032
   6.812,   0.625,   4.258,  -3.200,1007238
   6.812,   0.625,   4.259,  -3.200,1008440
   6.812,   0.625,   4.258,  -3.200,1009645
   6.812,   0.625,   4.257,  -3.200,1010846
   6.812,   0.625,   4.257,  -3.200,1012051
   6.812,   0.625,   4.257,  -3.200,1013254
   6.812,   0.625,   4.258,  -3.200,1014458
   6.812,   0.625,   4.258,  -3.200,1015660
   6.812,   0.625,   4.257,  -3.200,1016870
   6.812,   0.625,   4.256,  -3.200,1018072
   6.809,   0.625,   4.255,  -3.200,1019277
   6.809,   0.626,   4.262,  -3.200,1020478
   6.809,   0.626,   4.262,  -3.200,1021683
   6.809,   0.626,   4.262,  -3.200,1022884
   6.809,   0.626,   4.262,  -3.200,1024090
   6.806,   0.626,   4.260,  -3.300,1025291
   6.806,   0.626,   4.260,  -3.300,1026497
   6.806,   0.626,   4.260,  -3.300,1027698
   6.806,   0.626,   4.260,  -3.300,1028903
   6.806,   0.626,   4.260,  -3.300,1030111
   6.806,   0.626,   4.260,  -3.300,1031316
   6.806,   0.626,   4.260,  -3.300,1032518
   6.806,   0.626,   4.260,  -3.300,1033722
   6.806,   0.626,   4.261,  -3.300,1034925
   6.806,   0.626,   4.260,  -3.300,1036130
   6.803,   0.626,   4.258,  -3.300,1037332
   6.803,   0.626,   4.258,  -3.300,1038536
   6.803,   0.626,   4.258,  -3.300,1039738
   6.803,   0.626,   4.258,  -3.300,1040944
   6.803,   0.626,   4.258,  -3.400,1042146
   6.803,   0.626,   4.259,  -3.400,1043350
   6.803,   0.626,   4.258,  -3.400,1044557
   6.803,   0.626,   4.258,  -3.400,1045762
   6.803,   0.626,   4.258,  -3.400,1046964
   6.803,   0.626,   4.258,  -3.400,1048169
   6.803,   0.626,   4.258,  -3.400,1049371
   6.800,   0.627,   4.262,  -3.400,1050575
   6.800,   0.627,   4.262,  -3.400,1051778
   6.800,   0.627,   4.262,  -3.400,1052982
   6.800,   0.627,   4.262,  -3.400,1054184
   6.800,   0.627,   4.262,  -3.400,1055389
   6.800,   0.627,   4.261,  -3.400,1056591
   6.800,   0.627,   4.262,  -3.400,1057801
   6.797,   0.627,   4.260,  -3.400,1059003
   6.797,   0.627,   4.260,  -3.400,1060208
   6.797,   0.627,   4.260,  -3.400,1061409
   6.797,   0.627,   4.260,  -3.400,1062615
   6.797,   0.627,   4.260,  -3.400,1063817
   6.797,   0.627,   4.260,  -3.400,1065022
   6.797,   0.627,   4.260,  -3.400,1066224
   6.797,   0.627,   4.260,  -3.400,1067429
   6.797,   0.627,   4.260,  -3.400,1068631
   6.797,   0.627,   4.260,  -3.400,1069836
   6.797,   0.627,   4.261,  -3.400,1071042
   6.794,   0.627,   4.258,  -3.400,1072247
   6.794,   0.627,   4.258,  -3.400,1073448
   6.794,   0.627,   4.259,  -3.400,1074654
   6.794,   0.627,   4.259,  -3.400,1075855
   6.794,   0.627,   4.259,  -3.400,1077061
   6.794,   0.627,   4.259,  -3.500,1078262
   6.794,   0.627,   4.258,  -3.500,1079468
   6.794,   0.627,   4.258,  -3.500,1080669
   6.794,   0.627,   4.258,  -3.500,1081875
   6.794,   0.627,   4.258,  -3.500,1083075
   6.794,   0.627,   4.259,  -3.500,1084281
   6.791,   0.627,   4.257,  -3.500,1085488
   6.791,   0.627,   4.256,  -3.500,1086694
   6.791,   0.627,   4.256,  -3.500,1087896
   6.791,   0.627,   4.256,  -3.500,1089101
   6.791,   0.627,   4.257,  -3.500,1090302
   6.791,   0.627,   4.256,  -3.500,1091508
   6.791,   0.627,   4.256,  -3.500,1092710
   6.791,   0.627,   4.257,  -3.500,1093915
   6.791,   0.627,   4.256,  -3.500,1095116
   6.791,   0.627,   4.257,  -3.500,1096322
   6.787,   0.627,   4.255,  -3.500,1097524
   6.787,   0.628,   4.262,  -3.500,1098732
   6.787,   0.628,   4.263,  -3.500,1099935
   6.787,   0.628,   4.262,  -3.500,1101139
   6.787,   0.628,   4.263,  -3.600,1102342
   6.787,   0.628,   4.263,  -3.600,1103546
   6.784,   0.628,   4.261,  -3.600,1104748
   6.784,   0.628,   4.261,  -3.600,1105952
   6.784,   0.628,   4.262,  -3.500,1107154
   6.784,   0.628,   4.261,  -3.500,1108359
   6.784,   0.628,   4.261,  -3.600,1109562
   6.784,   0.628,   4.261,  -3.600,1110803
   6.784,   0.628,   4.261,  -3.600,1112005
   6.784,   0.628,   4.261,  -3.600,1113214
   6.784,   0.628,   4.261,  -3.600,1114418
   6.784,   0.628,   4.261,  -3.600,1115622
   6.784,   0.628,   4.261,  -3.600,1116824
   6.784,   0.628,   4.260,  -3.600,1118028
   6.781,   0.628,   4.259,  -3.600,1119230
   6.781,   0.628,   4.259,  -3.600,1120435
   6.781,   0.628,   4.259,  -3.600,1121637
   6.781,   0.628,   4.259,  -3.600,1122841
   6.781,   0.628,   4.259,  -3.600,1124044
   6.781,   0.628,   4.259,  -3.600,1125249
   6.781,   0.628,   4.260,  -3.600,1126455
   6.781,   0.628,   4.260,  -3.600,1127670
   6.778,   0.629,   4.264,  -3.600,1128871
   6.778,   0.629,   4.263,  -3.600,1130078
   6.778,   0.629,   4.264,  -3.600,1131280
   6.778,   0.629,   4.264,  -3.600,1132484
   6.778,   0.629,   4.264,  -3.600,1133686
   6.778,   0.629,   4.264,  -3.600,1134892
   6.778,   0.629,   4.264,  -3.600,1136093
   6.778,   0.629,   4.264,  -3.600,1137298
   6.775,   0.629,   4.262,  -3.700,1138500
   6.775,   0.629,   4.262,  -3.700,1139710
   6.775,   0.629,   4.262,  -3.600,1140912
   6.775,   0.629,   4.262,  -3.600,1142118
   6.775,   0.629,   4.261,  -3.600,1143319
   6.775,   0.629,   4.261,  -3.600,1144524
   6.775,   0.629,   4.262,  -3.700,1145725
   6.775,   0.629,   4.262,  -3.700,1146931
   6.775,   0.629,   4.262,  -3.700,1148132
   6.775,   0.629,   4.262,  -3.700,1149338
   6.775,   0.629,   4.261,  -3.700,1150539
   6.772,   0.629,   4.260,  -3.700,1151745
   6.772,   0.629,   4.260,  -3.700,1152946
   6.772,   0.629,   4.260,  -3.700,1154156
   6.772,   0.629,   4.260,  -3.700,1155358
   6.772,   0.629,   4.260,  -3.700,1156563
   6.772,   0.629,   4.260,  -3.700,1157766
   6.772,   0.629,   4.261,  -3.700,1158971
   6.772,   0.629,   4.261,  -3.700,1160172
   6.772,   0.629,   4.260,  -3.700,1161378
   6.772,   0.629,   4.261,  -3.700,1162580
   6.772,   0.629,   4.260,  -3.700,1163786
   6.772,   0.629,   4.260,  -3.800,1164987
   6.772,   0.629,   4.261,  -3.800,1166192
   6.772,   0.629,   4.260,  -3.800,1167399
   6.769,   0.630,   4.266,  -3.800,1168605
   6.769,   0.630,   4.266,  -3.800,1169807
   6.769,   0.630,   4.266,  -3.800,1171011
   6.769,   0.630,   4.266,  -3.800,1172213
   6.766,   0.630,   4.263,  -3.800,1173417
   6.766,   0.630,   4.264,  -3.800,1174620
   6.766,   0.630,   4.264,  -3.800,1175824
   6.766,   0.630,   4.263,  -3.800,1177027
   6.766,   0.630,   4.264,  -3.800,1178231
   6.766,   0.630,   4.263,  -3.800,1179433
   6.766,   0.630,   4.263,  -3.800,1180644
   6.766,   0.630,   4.263,  -3.800,1181845
   6.766,   0.630,   4.264,  -3.800,1183050
   6.766,   0.630,   4.263,  -3.800,1184252
   6.766,   0.630,   4.264,  -3.800,1185458
   6.766,   0.630,   4.264,  -3.800,1186659
   6.762,   0.630,   4.262,  -3.800,1187864
   6.762,   0.630,   4.261,  -3.800,1189066
   6.762,   0.630,   4.262,  -3.800,1190272
   6.762,   0.630,   4.261,  -3.800,1191473
   6.762,   0.630,   4.261,  -3.800,1192678
   6.762,   0.630,   4.262,  -3.900,1193879
   6.762,   0.630,   4.261,  -3.900,1195090
   6.762,   0.630,   4.261,  -3.900,1196292
   6.762,   0.630,   4.262,  -3.900,1197497
   6.762,   0.630,   4.262,  -3.900,1198698
   6.762,   0.630,   4.261,  -3.900,1199903
   6.762,   0.630,   4.261,  -3.900,1201104
   6.759,   0.630,   4.260,  -3.900,1202310
   6.759,   0.630,   4.260,  -3.900,1203511
   6.759,   0.630,   4.260,  -3.900,1204716
   6.759,   0.630,   4.259,  -3.900,1205917
   6.759,   0.630,   4.260,  -3.900,1207122
   6.759,   0.630,   4.260,  -3.900,1208329
   6.759,   0.630,   4.260,  -3.900,1209534
   6.759,   0.630,   4.260,  -3.900,1210736
   6.759,   0.630,   4.259,  -3.900,1211941
   6.759,   0.630,   4.259,  -3.900,1213143
   6.759,   0.630,   4.260,  -3.900,1214347
   6.759,   0.630,   4.259,  -3.900,1215549
   6.759,   0.630,   4.260,  -3.900,1216754
   6.756,   0.630,   4.258,  -3.900,1217956
   6.756,   0.631,   4.264,  -3.900,1219161
   6.756,   0.631,   4.264,  -4.000,1220363
   6.756,   0.631,   4.263,  -4.000,1221568
   6.756,   0.631,   4.264,  -4.000,1222775
   6.753,   0.631,   4.262,  -4.000,1223980
   6.753,   0.631,   4.262,  -4.000,1225182
   6.753,   0.631,   4.262,  -4.000,1226387
   6.753,   0.631,   4.261,  -4.000,1227589
   6.753,   0.631,   4.261,  -4.000,1228793
   6.753,   0.631,   4.262,  -4.000,1229996
   6.753,   0.631,   4.261,  -4.000,1231200
   6.753,   0.631,   4.261,  -4.000,1232403
   6.753,   0.631,   4.261,  -4.000,1233607
   6.753,   0.631,   4.261,  -4.000,1234809
   6.753,   0.631,   4.261,  -4.000,1236019
   6.753,   0.631,   4.261,  -4.000,1237221
   6.750,   0.631,   4.258,  -4.000,1238426
   6.750,   0.631,   4.259,  -4.000,1239627
   6.750,   0.631,   4.259,  -4.000,1240833
   6.750,   0.631,   4.258,  -4.000,1242035
   6.750,   0.631,   4.258,  -4.000,1243239
   6.750,   0.631,   4.259,  -4.000,1244441
   6.750,   0.631,   4.259,  -4.000,1245646
   6.750,   0.631,   4.259,  -4.000,1246848
   6.750,   0.631,   4.259,  -4.000,1248053
   6.750,   0.631,   4.259,  -4.000,1249258
   6.750,   0.631,   4.259,  -4.000,1250462
   6.750,   0.631,   4.259,  -4.100,1251662
   6.750,   0.631,   4.259,  -4.100,1252867
   6.747,   0.632,   4.264,  -4.100,1254067
   6.747,   0.632,   4.263,  -4.100,1255272
   6.747,   0.632,   4.263,  -4.100,1256473
   6.747,   0.632,   4.263,  -4.100,1257680
   6.747,   0.632,   4.263,  -4.100,1258882
   6.747,   0.632,   4.262,  -4.100,1260087
   6.747,   0.632,   4.263,  -4.100,1261288
